f_id,log_dt,temp,items,clean,restk
F02485,2021-10-11,43,8,CLEAN,yes
F02171,2022-02-02,39,11, ok,No
F03907,2021-11-01,35,50,OK,yes
F01204,2023-09-09,39,,dirty,Yes
F03195,2024-05-11,33,33,dirty,No
F04624,2021-11-01,42,25,dirty,Yes
F00072,2023-02-27,,1,OK,yes
F00619,2022-09-13,41,2,Dirty ,No
F02176,2021-07-14,44,46,needs cleaning,No
F02841,2023-03-20,44,27,OK,y
F04068,2024-11-13,44,48,OK,YES
F02099,2020-07-11,35,32,needs cleaning,yes
F04035,2023-12-10,42,54,OK,no
F02384,2020-08-22,45,44,OK,y
F02420,2023-03-09,38,56,CLEAN,n
F04148,2021-02-22,44,42,Clean,NO
F02122,2022-09-15,45,4,needs cleaning,yes
F00264,2023-05-19,39,37,CLEAN,n
F03125,2025-02-01,43,13,OK,No
F01829,2021-12-14,33,4,dirty,y
F00676,2024-07-17,38,8,Clean,Yes
F02556,2022-06-06,41,43,CLEAN,n
F02618,2023-07-07,35,7, ok,NO
F03034,2020-05-15,38,33,clean,yes
F03802,2021-08-12,41,11, ok,No
F00361,2025-04-19,33,27,Clean,n
F04639,2023-10-27,44,59,,Yes
F03388,2020-11-15,44,33,dirty,No
F00772,2021-12-15,44,51,needs cleaning,YES
F00609,2020-01-18,36,12,Clean,No
F01828,2023-12-09,36,,dirty,No
F01965,2023-09-13,33,7,CLEAN,n
F00934,2021-01-11,38,12,dirty,Yes
F03400,2023-02-24,44,44,clean,Yes
F02144,2023-02-07,44,14,CLEAN,YES
F00106,2025-02-07,41,4,CLEAN,No
F01639,2020-02-16,,1,needs cleaning,yes
F00626,2020-11-04,39,12,needs cleaning,no
F04712,2020-06-03,41,27,Dirty ,yes
F02379,2020-10-28,38,26,needs cleaning,NO
F00349,2024-02-02,41,29,OK,No
F04550,2021-01-07,37,36,OK,NO
F04692,2021-10-02,43,0,Clean,y
F03596,2020-08-12,36,39,dirty,NO
F04555,2020-01-08,40,31,Clean,y
F03474,2020-05-26,999,11,Dirty ,n
F00520,2023-11-20,38,58,,No
F04180,2024-12-26,38,56,OK,n
F04267,2020-09-23,41,34,CLEAN,YES
F02385,2025-08-28,35,-5,dirty,YES
F01479,2024-03-18,38,26,dirty,No
F04199,2022-01-01,37,17,clean,YES
F02163,2021-04-12,37,17,OK,YES
F00342,2022-08-05,35,28, ok,y
F03739,2024-03-25,45,38,,y
F00999,2020-09-26,41,2,Clean,NO
F03468,2025-07-20,33,51,,no
F03000,2024-08-04,37,39,Clean,Yes
F02597,2021-11-27,39,14,dirty,NO
F04663,2025-04-28,37,54,needs cleaning,y
F02816,2022-06-09,38,48,CLEAN,NO
F00102,2021-11-14,38,25,CLEAN,Yes
F01782,2023-09-14,43,34,dirty,yes
F00590,2021-09-15,45,18,clean,Yes
F04578,2025-07-04,43,57,Clean,yes
F02234,2023-12-10,36,46,Dirty ,NO
F03024,2025-02-13,45,14,CLEAN,no
F03853,2021-11-28,41,41,clean,No
F00615,2020-05-08,41,42, ok,No
F09377,2024-07-19,41,32,dirty,yes
F01748,2024-02-28,38,15,clean,yes
F01202,2021-08-13,41,35, ok,y
F00882,2025-10-21,37,48,Dirty ,yes
F00244,2021-07-08,39,18,dirty,Yes
F01903,2024-01-03,44,32,clean,No
F03189,2025-02-23,40,30, ok,No
F02932,2024-05-25,38,10,clean,n
F00061,2025-02-12,34,26,OK,Yes
F04290,2025-01-03,999,43,Dirty ,YES
F09429,2022-01-16,38,48,OK,NO
F02786,2020-03-01,33,15, ok,Yes
F02215,2024-05-18,999,19,clean,NO
F03359,2020-01-15,40,27, ok,no
F02999,2021-12-02,33,44,OK,NO
F01472,2022-10-16,44,24, ok,n
F09250,2020-02-05,39,58,OK,Yes
F03461,2020-08-23,42,22,needs cleaning,Yes
F04121,2023-12-22,42,53,CLEAN,n
F02899,2023-04-10,40,20,Clean,YES
F04630,2020-01-02,37,18,OK,NO
F00716,2024-08-20,35,49,CLEAN,y
F03464,2024-07-13,34,18,OK,y
F01142,2022-07-17,36,29,dirty,NO
F03989,2024-03-05,37,14,CLEAN,no
F01718,2024-07-22,37,33,Dirty ,YES
F00121,2024-02-08,38,0,Dirty ,no
F00225,2024-06-01,34,28,Clean,No
F00739,2023-05-28,42,55,,Yes
F09686,2021-03-15,45,13,clean,no
F02034,2020-09-13,35,12,Dirty ,yes
F01022,2021-04-14,41,,dirty,no
F04664,2020-08-09,33,59,clean,No
F04007,2023-05-13,43,38,Dirty ,n
F03725,2020-01-18,35,37, ok,YES
F03793,2021-08-04,,20,CLEAN,n
F04523,2022-11-27,33,15,Dirty ,NO
F01295,2023-01-27,,55,Clean,y
F00384,2020-05-18,35,37,CLEAN,n
F04389,2024-11-04,43,13,clean,yes
F04260,2025-02-28,43,35,clean,yes
F01068,2025-03-02,38,0,dirty,YES
F03487,2022-04-01,,23,Clean,y
F02606,2022-01-08,45,1,CLEAN,y
F02033,2024-03-15,36,35,OK,no
F03966,2025-12-27,38,35,Clean,YES
F00819,2023-05-15,44,60,Dirty ,NO
F04250,2020-09-21,33,21,needs cleaning,yes
F03531,2024-07-10,40,29, ok,NO
F04605,2025-05-09,,12,needs cleaning,yes
F02706,2023-06-26,43,57,needs cleaning,NO
F01719,2020-09-16,44,8,CLEAN,no
F04893,2023-06-24,34,43,Dirty ,no
F04217,2021-12-22,38,31,Dirty ,no
F00276,2025-04-19,38,16,Clean,No
F01164,2020-08-04,36,26,clean,No
F02846,2020-12-08,42,53,clean,No
F00311,2024-11-25,42,34,dirty,Yes
F04116,2024-11-21,40,7,clean,n
F04110,2023-01-20,40,47,dirty,y
F00521,2021-01-08,41,55,CLEAN,no
F03612,2023-02-27,35,8,CLEAN,NO
F01808,2023-05-22,45,29,CLEAN,n
F04603,2023-08-14,39,51,CLEAN,n
F09813,2022-08-14,36,34, ok,NO
F03010,2023-06-02,41,49,CLEAN,n
F01331,2024-10-01,41,58,OK,NO
F00165,2021-03-20,45,49,OK,no
F03274,2024-10-27,35,25,needs cleaning,NO
F01363,2020-06-02,44,17,needs cleaning,y
F03518,2023-01-28,38,36,Clean,y
F04052,2025-09-15,45,5,dirty,yes
F03071,2020-12-24,-50,57,needs cleaning,no
F00707,2021-12-22,42,23,needs cleaning,No
F00333,2022-06-11,45,99999, ok,y
F04479,2020-09-24,44,7,CLEAN,NO
F09860,2023-03-17,34,3,needs cleaning,n
F00633,2025-09-25,,20,Dirty ,YES
F00780,2023-02-20,41,35,dirty,y
F02409,2022-10-04,40,11,clean,y
F00007,2023-02-11,34,26, ok,yes
F01747,2025-05-27,43,34, ok,y
F00506,2020-08-03,999,17,Clean,n
F04632,2020-04-01,45,99999,Clean,yes
F03138,2025-01-08,44,23,Dirty ,NO
F03619,2020-06-06,40,35,Dirty ,NO
F04815,2022-08-06,40,60,Clean,n
F01162,2023-11-03,35,48,dirty,n
F02278,2025-12-09,40,27,clean,No
F00624,2021-01-03,36,16,clean,Yes
F01071,2020-05-05,34,27, ok,NO
F02394,2021-05-09,43,15,Dirty ,no
F03663,2025-01-01,43,58,needs cleaning,No
F04307,2023-06-20,38,41,CLEAN,YES
F00038,2020-08-18,35,25,Dirty ,y
F02145,2022-01-17,44,7,Dirty ,Yes
F04897,2024-10-24,42,27,needs cleaning,yes
F03347,2025-03-07,42,11, ok,y
F01502,2024-12-18,38,46,Dirty ,NO
F01566,2024-03-07,34,28,clean,n
F03821,2025-06-20,38,50,dirty,y
F01964,2024-06-28,36,23,Dirty ,y
F01172,2022-11-26,33,58, ok,NO
F01046,2021-04-23,35,25,CLEAN,Yes
F01401,2024-06-18,41,56,CLEAN,yes
F03672,2025-07-03,41,53,Dirty ,YES
F04850,2022-06-15,36,13, ok,NO
F03395,2021-02-10,36,52,Clean,No
F00990,2025-12-04,33,39,Clean,no
F03107,2024-03-21,40,59,dirty,YES
F01367,2023-12-02,34,57, ok,No
F04018,2021-05-28,37,28,CLEAN,n
F01014,2025-09-02,44,17,CLEAN,No
F03172,2020-09-09,36,10,dirty,NO
F00689,2020-04-08,37,20,OK,NO
F09132,2022-04-10,33,12,needs cleaning,NO
F04729,2022-11-18,43,42,Clean,No
F02175,2025-02-28,-50,53,Clean,y
F01011,2020-09-17,36,56,Dirty ,YES
F01821,2023-06-01,33,44,Dirty ,y
F03632,2024-11-13,44,6,clean,no
F02800,2020-05-23,34,53,needs cleaning,n
F02716,2022-09-11,44,34,CLEAN,n
F00824,2020-09-21,45,9,CLEAN,NO
F02749,2023-07-01,39,30,dirty,yes
F04393,2021-05-08,33,0,dirty,y
F03434,2020-02-09,,16,clean,y
F04311,2021-06-12,35,27,Clean,n
F04332,2024-08-19,-50,60, ok,no
F02648,2020-10-09,44,18,dirty,YES
F01769,2025-09-18,43,23,clean,Yes
F01398,2024-10-04,36,34,Dirty ,no
F01463,2021-02-11,40,28,needs cleaning,YES
F00632,2025-06-13,34,17,clean,Yes
F01630,2021-01-18,40,,Dirty ,NO
F03139,2022-06-04,33,52,dirty,No
F04023,2021-01-17,41,53,dirty,NO
F01427,2025-12-14,35,50,Clean,y
F03207,2024-02-10,45,40,clean,YES
F01638,2021-03-21,45,, ok,YES
F01504,2025-04-20,36,27,needs cleaning,No
F00830,2020-03-17,37,14,clean,y
F04645,2025-08-27,38,20,Clean,yes
F00355,2023-01-17,44,19, ok,YES
F04873,2021-09-23,39,38,OK,yes
F04717,2020-10-20,39,3,Clean,yes
F01567,2025-03-05,33,12,dirty,Yes
F01131,2025-04-02,42,21,dirty,yes
F03768,2020-08-06,35,38,,No
F04851,2023-02-08,42,41,dirty,yes
F04821,2024-02-08,33,18,needs cleaning,Yes
F03718,2021-04-11,39,39,OK,no
F00586,2024-04-12,36,34, ok,YES
F02918,2022-06-08,37,57,dirty,YES
F03955,2022-07-12,45,42, ok,no
F04265,2021-11-28,37,50,dirty,YES
F01723,2023-01-05,41,14,OK,No
F01557,2022-06-04,44,28,Dirty ,NO
F00022,2021-01-18,33,24,Dirty ,y
F01976,2021-04-05,43,15,Dirty ,n
F01811,2020-05-23,40,44,CLEAN,No
F02469,2023-11-07,42,59,OK,yes
F04062,2020-01-13,45,20,needs cleaning,y
F02329,2023-12-27,40,24,needs cleaning,NO
F04770,2022-10-09,45,47,Clean,no
F03073,2025-12-21,35,,Clean,y
F01409,2025-05-01,34,8,needs cleaning,yes
F03876,2023-09-06,43,15,OK,Yes
F04719,2020-07-10,44,2,CLEAN,n
F00602,2020-12-09,35,17,CLEAN,y
F01705,2025-01-23,44,34, ok,yes
F03816,2020-01-10,33,, ok,no
F03250,2020-12-13,999,30,dirty,n
F01761,2025-07-24,41,27,Dirty ,y
F01433,2022-12-26,36,7,clean,YES
F04613,2025-04-12,38,30,,YES
F01574,2025-04-14,43,20,Dirty ,No
F04891,2021-12-05,33,31,Dirty ,yes
F02363,2022-12-13,39,10,dirty,No
F04486,2023-02-22,34,47,Dirty ,yes
F01425,2024-03-06,45,6,,n
F04019,2025-02-13,34,19,,y
F01421,2024-06-21,35,51, ok,YES
F00793,2023-04-13,-50,15,CLEAN,Yes
F02861,2022-11-02,35,31,clean,NO
F03898,2021-12-27,41,53,OK,no
F00916,2023-12-20,35,35, ok,yes
F04703,2022-10-06,41,44,Clean,YES
F00020,2024-02-14,35,34,Dirty ,y
F04721,2021-09-28,36,23,OK,NO
F04503,2022-04-17,39,34,needs cleaning,No
F03304,2025-01-02,36,,needs cleaning,NO
F04685,2022-03-20,33,36,OK,No
F00899,2020-12-04,38,2,Dirty ,NO
F00768,2022-08-01,37,12,Clean,NO
F01093,2020-08-16,,22,Clean,n
F00577,2022-04-04,35,45,CLEAN,n
F01745,2021-06-11,34,40,Clean,no
F02172,2022-08-05,35,52,dirty,YES
F04673,2021-01-15,45,30, ok,YES
F00666,2021-09-13,33,14, ok,yes
F03309,2023-09-28,38,27,OK,YES
F09326,2024-07-27,41,30,OK,no
F04346,2021-12-22,41,12,OK,n
F03394,2023-01-18,39,25, ok,Yes
F00477,2020-06-01,42,60,Dirty ,YES
F00869,2024-07-26,38,99999,Clean,n
F02702,2023-05-04,41,13,OK,n
F03877,2023-03-07,,39,Clean,n
F01625,2025-08-27,44,30,CLEAN,No
F04223,2020-02-28,45,55,Clean,n
F04179,2020-07-05,42,0, ok,YES
F00110,2024-01-17,43,36,CLEAN,YES
F01658,2020-04-24,36,52,dirty,y
F01415,2022-05-27,999,9, ok,YES
F01385,2024-03-23,40,99999,OK,Yes
F04623,2025-12-12,40,13,CLEAN,no
F04105,2022-06-01,39,6,clean,NO
F01774,2020-07-01,36,29,Clean,n
F01349,2023-03-28,40,13,dirty,NO
F03927,2022-05-18,42,40,clean,no
F00901,2023-03-09,36,9,dirty,y
F00519,2022-03-06,44,10,Dirty ,Yes
F00993,2021-11-13,37,2,OK,Yes
F04858,2023-08-25,37,5,Clean,no
F04084,2020-09-04,37,11,Dirty ,Yes
F04218,2024-08-11,44,54, ok,NO
F01817,2023-04-09,42,5,CLEAN,yes
F02985,2020-10-22,41,,CLEAN,y
F02763,2023-07-02,33,48,dirty,NO
F01230,2020-10-25,43,13,OK,YES
F03935,2020-03-24,41,40,CLEAN,NO
F02695,2022-03-24,42,37,dirty,y
F00987,2021-03-13,36,8,Dirty ,yes
F04529,2021-01-22,35,31,clean,y
F01925,2023-08-19,40,30,clean,No
F01007,2023-12-17,34,38,needs cleaning,y
F03080,2025-12-05,38,3,,NO
F02691,2022-08-09,35,40,clean,YES
F00419,2022-05-16,-50,23, ok,NO
F03194,2023-08-21,33,10,Clean,YES
F03315,2020-02-28,37,19,OK,y
F04465,2021-09-06,36,56,OK,YES
F01814,2024-03-28,37,37,Dirty ,No
F02712,2025-08-21,36,38,needs cleaning,n
F04213,2020-04-22,36,19,needs cleaning,No
F04808,2021-07-04,44,9,CLEAN,NO
F03097,2025-08-20,40,5,clean,Yes
F04546,2024-01-04,36,, ok,NO
F02718,2023-07-06,37,31, ok,YES
F01765,2023-06-27,37,13,needs cleaning,n
F01335,2024-09-15,43,7,dirty,NO
F04420,2021-03-16,44,46,clean,n
F03563,2023-06-28,39,34,needs cleaning,NO
F01683,2020-02-27,41,25,OK,Yes
F01276,2023-02-16,38,32,Clean,NO
F04048,2025-01-03,40,37, ok,NO
F03715,2025-05-03,39,49,OK,No
F04314,2023-02-07,45,46,Dirty ,Yes
F02612,2024-02-01,36,5,Dirty ,y
F04842,2023-02-05,37,9,OK,yes
F03159,2020-11-27,43,28, ok,Yes
F02083,2022-07-07,,8,needs cleaning,n
F03517,2023-02-13,34,,needs cleaning,Yes
F04515,2023-03-08,,47,needs cleaning,y
F04400,2025-05-05,38,12, ok,yes
F02037,2022-05-12,35,31,clean,Yes
F02025,2020-08-09,41,36,CLEAN,No
F00402,2020-02-27,42,11,OK,no
F02110,2022-12-03,34,10, ok,No
F00566,2021-12-17,35,29,,yes
F03678,2023-08-01,40,30,clean,n
F01201,2022-03-19,39,11,OK,YES
F01330,2021-02-21,33,21,CLEAN,no
F01490,2021-09-03,44,46,CLEAN,NO
F00732,2021-01-27,34,4,CLEAN,no
F04293,2023-06-27,45,51, ok,y
F03453,2025-01-23,36,25,clean,n
F03685,2021-07-21,33,7,OK,Yes
F00194,2025-06-22,41,20,Dirty ,n
F04812,2022-07-03,41,16,Clean,n
F01894,2020-12-22,33,42,OK,n
F02461,2023-01-02,40,-5,dirty,YES
F01103,2024-12-28,34,34,,Yes
F01214,2023-05-01,40,22,CLEAN,No
F02339,2021-02-21,,8,dirty,YES
F00180,2022-06-28,34,28,OK,YES
F00092,2023-11-26,36,57, ok,No
F04820,2024-12-01,41,8,needs cleaning,NO
F02938,2022-01-05,45,31,needs cleaning,yes
F02274,2023-04-20,35,29,dirty,Yes
F03626,2022-12-07,34,60,dirty,no
F04704,2023-06-16,-50,26,OK,y
F04571,2024-09-03,37,58,dirty,YES
F03343,2025-05-24,,99999,OK,NO
F01212,2022-02-23,,, ok,NO
F03589,2021-07-07,40,16, ok,NO
F00962,2022-02-27,38,37,Clean,no
F03798,2021-08-20,,28,OK,NO
F04676,2024-09-19,36,24,clean,No
F03936,2023-08-24,39,29,dirty,NO
F02042,2022-01-19,42,42,needs cleaning,no
F04502,2024-07-09,33,45,OK,n
F02095,2024-09-07,34,5,Clean,yes
F01558,2025-09-25,41,10,Dirty ,n
F04156,2022-08-08,33,57, ok,YES
F01679,2021-10-22,40,27,Dirty ,yes
F01200,2025-06-03,34,9,Dirty ,No
F03330,2021-02-24,35,23,Clean,no
F04009,2022-06-11,45,46,needs cleaning,YES
F00145,2022-03-28,44,9,OK,no
F00495,2023-10-06,,21,needs cleaning,YES
F02926,2023-08-02,38,8,CLEAN,NO
F00964,2021-03-19,43,29, ok,yes
F03006,2021-04-18,43,11,Dirty ,yes
F02911,2020-01-22,40,0,Dirty ,NO
F02306,2024-02-04,41,21,needs cleaning,YES
F04595,2023-08-20,43,33,Clean,YES
F02547,2022-09-15,45,45, ok,Yes
F01260,2023-08-08,36,41, ok,Yes
F03221,2025-08-08,36,26,Clean,y
F00643,2023-07-10,44,5,Clean,Yes
F01773,2023-09-02,39,32,dirty,YES
F00031,2024-07-15,36,59,dirty,y
F02039,2025-03-03,40,58,needs cleaning,No
F00113,2023-12-03,,15,needs cleaning,Yes
F01529,2021-09-26,38,29,needs cleaning,YES
F02180,2022-03-03,40,28,needs cleaning,n
F01510,2024-10-20,45,14,clean,NO
F04538,2023-11-16,39,, ok,yes
F03726,2021-12-21,36,4, ok,YES
F03324,2021-11-13,,6,needs cleaning,No
F02677,2023-09-23,39,40,Clean,n
F02539,2025-01-05,38,15,needs cleaning,Yes
F03211,2025-02-13,44,14, ok,y
F03312,2021-11-08,37,43,clean,YES
F01665,2023-02-17,39,38,Clean,Yes
F00510,2020-05-19,45,39, ok,n
F03528,2021-05-15,34,45,OK,yes
F01444,2021-03-16,33,24,OK,y
F03755,2025-09-28,39,58,CLEAN,yes
F03228,2023-10-02,35,17,OK,y
F03459,2022-01-28,37,60,clean,y
F04430,2020-12-07,44,18,clean,no
F00696,2025-02-15,35,12,,n
F09096,2020-04-17,38,6,needs cleaning,No
F00748,2023-04-05,40,47,Dirty ,yes
F00967,2024-05-12,45,35,OK,YES
F01897,2021-06-24,37,55,,yes
F02109,2023-05-22,,16,clean,Yes
F02541,2021-08-15,36,51,CLEAN,NO
F04264,2025-01-07,41,37, ok,No
F04715,2024-03-01,36,2, ok,yes
F00711,2021-05-03,38,11,OK,No
F03987,2023-03-09,35,29,clean,No
F00932,2023-09-13,34,45, ok,YES
F02316,2023-08-12,45,15,CLEAN,No
F02796,2022-09-08,33,10,needs cleaning,y
F04225,2025-11-24,36,20,CLEAN,No
F04854,2025-10-12,,10,dirty,No
F04740,2024-02-04,33,32, ok,No
F00892,2020-12-05,43,5,dirty,y
F04327,2023-11-20,36,25,dirty,No
F02853,2024-05-10,34,21,needs cleaning,yes
F00004,2020-03-01,45,41,OK,No
F03020,2025-04-01,42,13,needs cleaning,no
F01119,2024-07-16,42,35, ok,Yes
F03605,2021-02-17,39,17,needs cleaning,No
F04056,2025-02-21,39,30,,no
F02574,2024-10-24,,27,OK,No
F04121,2023-12-22,42,53,CLEAN,n
F00682,2024-10-11,44,14,Dirty ,NO
F03215,2024-07-02,999,37,Clean,Yes
F00235,2021-10-26,41,14,OK,n
F01055,2022-01-02,38,37,needs cleaning,NO
F02888,2025-01-17,44,36,dirty,yes
F00841,2020-08-09,33,99999,Clean,no
F01297,2021-05-26,,52,Dirty ,n
F02619,2020-06-18,41,31, ok,YES
F03275,2025-09-18,38,54,,No
F02660,2024-03-02,34,47,OK,No
F03736,2023-06-20,33,56,OK,NO
F02852,2022-07-19,39,19,,Yes
F04441,2021-05-14,37,4,clean,YES
F00974,2025-11-05,45,46,CLEAN,NO
F00542,2025-08-26,41,41,clean,no
F04778,2023-09-15,34,5,clean,No
F02931,2024-03-17,34,6,CLEAN,Yes
F03862,2023-08-15,44,60,Clean,NO
F02748,2020-01-24,42,9, ok,Yes
F02626,2025-11-11,37,37,dirty,YES
F02263,2024-01-14,34,12, ok,NO
F01673,2021-05-03,45,44,dirty,n
F00287,2021-12-20,37,21,clean,NO
F01973,2025-10-21,38,46,OK,yes
F00874,2022-11-15,37,53,clean,YES
F02038,2021-06-08,37,36,OK,no
F00001,2024-07-28,34,24,CLEAN,yes
F00946,2025-01-05,38,8, ok,yes
F03763,2022-05-26,39,1,Dirty ,Yes
F03524,2020-09-09,37,58,clean,no
F00239,2021-11-09,44,6,Dirty ,YES
F04690,2025-05-28,43,13,needs cleaning,y
F03081,2024-04-04,41,9,Dirty ,no
F01237,2023-12-28,44,19,CLEAN,y
F03689,2024-04-11,34,19,OK,No
F03991,2021-09-06,45,41,clean,n
F04358,2021-11-18,43,13,clean,No
F01488,2022-02-15,42,5,Dirty ,y
F03819,2021-08-16,41,26,needs cleaning,No
F01963,2021-09-24,43,57,needs cleaning,no
F03775,2021-05-07,35,11,OK,yes
F03797,2022-05-12,43,32,Dirty ,No
F03273,2021-08-06,39,50,CLEAN,y
F01919,2023-10-16,41,45,Clean,n
F02213,2020-09-22,44,13, ok,no
F03906,2024-04-21,34,38,Clean,yes
F04621,2022-07-14,35,9,dirty,NO
F00549,2024-01-05,34,1,clean,y
F02401,2025-12-07,45,3,OK,n
F01570,2022-03-24,36,35,needs cleaning,YES
F02757,2024-02-14,34,7,Clean,n
F02184,2023-07-07,42,19,Dirty ,yes
F00182,2025-08-15,37,5,Clean,yes
F03268,2020-11-27,36,19,Clean,YES
F02025,2020-08-09,41,36,CLEAN,No
F04363,2025-09-11,41,20,CLEAN,n
F04600,2020-11-04,38,60,CLEAN,Yes
F02862,2021-11-11,33,3,dirty,y
F00576,2020-06-08,36,5,clean,NO
F01856,2022-01-18,33,60,Clean,y
F04440,2025-07-25,44,24,Dirty ,YES
F02668,2025-12-28,34,16,Clean,NO
F00116,2020-08-26,43,16,clean,NO
F03482,2024-12-01,41,11, ok,no
F01004,2024-09-19,40,44,Clean,yes
F01967,2021-06-21,34,37,clean,no
F00099,2024-06-13,42,54,CLEAN,n
F02927,2023-11-23,43,15,needs cleaning,Yes
F00199,2021-01-11,43,47,dirty,YES
F01249,2021-08-08,44,27,Dirty ,y
F01577,2024-12-28,40,2,dirty,YES
F02540,2025-01-01,35,17,needs cleaning,no
F01884,2020-09-26,36,,Dirty ,YES
F02019,2023-07-06,40,5,Dirty ,n
F00023,2020-02-18,36,17,dirty,y
F02924,2025-09-08,-50,99999,Clean,n
F02436,2020-01-27,41,17,needs cleaning,YES
F03417,2023-10-17,42,,,y
F01177,2022-04-21,42,,needs cleaning,y
F04244,2025-05-03,43,31,CLEAN,no
F03831,2020-12-17,45,58,Clean,NO
F03751,2024-10-04,39,37,Dirty ,YES
F04533,2022-09-08,38,,clean,YES
F03684,2021-01-01,40,42,OK,n
F00069,2025-03-16,33,20,Clean,NO
F03586,2022-04-16,41,2,dirty,YES
F09834,2020-10-27,39,19,dirty,No
F04626,2025-10-07,37,5,dirty,No
F03823,2021-04-07,37,37,Clean,y
F03602,2025-05-12,44,53, ok,No
F04081,2022-02-22,33,35,clean,Yes
F03618,2023-02-16,35,23,CLEAN,n
F02266,2020-02-04,45,1,CLEAN,yes
F02887,2021-08-18,41,3,dirty,yes
F03329,2020-11-04,42,5,OK,Yes
F03327,2021-11-08,44,58,,Yes
F00389,2022-05-20,40,16,Clean,YES
F00141,2025-12-20,44,43,Clean,yes
F01445,2023-10-01,43,2,Dirty ,NO
F01231,2023-11-25,33,32,clean,no
F00169,2020-12-06,43,8,,n
F00210,2020-06-14,44,46,OK,Yes
F03639,2020-08-25,45,10,Dirty ,y
F04115,2024-05-02,39,3,Dirty ,n
